id_venda;data_venda;data_envio;id_cliente;id_produto;id_vendedor;id_loja;quantidade;preco_unitario;desconto_pct;desconto_valor;valor_bruto;valor_liquido;custo_total;status_entrega;meio_pagamento
34814;2024-07-03;2024-07-09;238;25;25;15;1;399.0;0.05;19.95;399.0;379.05;180.0;Entregue;Cartão de Débito
34815;2024-07-03;2024-07-05;653;7;6;4;1;139.9;0.0;0.0;139.9;139.9;55.0;Cancelado;Cartão de Débito
34816;2024-07-03;2024-07-08;910;9;4;2;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Boleto Bancário
34817;2024-07-03;2024-07-09;574;3;24;15;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Em Trânsito;Cartão de Crédito
34818;2024-07-03;2024-07-09;223;8;11;7;2;319.9;0.2;127.96;639.8;511.84;280.0;Entregue;Boleto Bancário
34819;2024-07-03;2024-07-06;506;1;16;10;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Cancelado;Boleto Bancário
34820;2024-07-03;2024-07-09;457;3;3;2;2;5799.0;0.0;0.0;11598.0;11598.0;7000.0;Entregue;Boleto Bancário
34821;2024-07-03;2024-07-06;541;16;5;3;1;349.9;0.1;34.99;349.9;314.91;160.0;Entregue;PIX
34822;2024-07-03;2024-07-06;584;29;25;15;1;299.0;0.05;14.95;299.0;284.05;140.0;Entregue;Cartão de Crédito
34823;2024-07-03;2024-07-04;850;8;13;8;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;PIX
34824;2024-07-03;2024-07-08;875;23;2;1;1;1899.0;0.05;94.95;1899.0;1804.05;950.0;Devolvido;Boleto Bancário
34825;2024-07-03;2024-07-05;864;34;10;6;2;99.0;0.1;19.8;198.0;178.2;80.0;Entregue;PIX
34826;2024-07-03;2024-07-09;44;22;1;1;2;649.0;0.05;64.9;1298.0;1233.1;580.0;Cancelado;Cartão de Crédito
34827;2024-07-03;2024-07-06;509;5;17;10;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Cancelado;Cartão de Débito
34828;2024-07-03;2024-07-04;941;17;16;10;3;589.0;0.0;0.0;1767.0;1767.0;870.0;Cancelado;Cartão de Crédito
34829;2024-07-03;2024-07-05;406;16;4;2;2;349.9;0.0;0.0;699.8;699.8;320.0;Cancelado;Boleto Bancário
34830;2024-07-03;2024-07-08;227;17;19;12;2;589.0;;0.0;1178.0;1178.0;580.0;;Cartão de Crédito
34831;2024-07-03;2024-07-08;961;13;15;9;2;3199.0;0.0;0.0;6398.0;6398.0;3600.0;Entregue;PIX
34832;2024-07-03;2024-07-07;994;26;5;3;1;1499.0;0.0;0.0;1499.0;1499.0;700.0;Devolvido;Cartão de Crédito
34833;2024-07-03;2024-07-07;914;12;14;8;1;499.0;0.0;0.0;499.0;499.0;220.0;Em Trânsito;Boleto Bancário
34834;2024-07-03;2024-07-07;183;27;1;1;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;PIX
34835;2024-07-03;2024-07-09;350;20;22;15;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;;Cartão de Débito
34836;2024-07-03;2024-07-07;902;28;9;6;1;2299.0;0.1;229.9;2299.0;2069.1;1100.0;Entregue;Cartão de Crédito
34837;2024-07-03;2024-07-07;1075;27;23;15;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;Cartão de Crédito
34838;2024-07-03;2024-07-08;14;6;3;2;1;249.9;0.0;0.0;249.9;249.9;110.0;Em Trânsito;Boleto Bancário
34839;2024-07-03;2024-07-08;285;8;25;15;1;319.9;0.15;47.98;319.9;271.92;140.0;Em Trânsito;Cartão de Débito
34840;2024-07-03;2024-07-05;1137;29;25;15;3;299.0;0.15;134.55;897.0;762.45;420.0;Entregue;Boleto Bancário
34841;2024-07-03;2024-07-06;411;6;3;2;1;249.9;0.15;37.48;249.9;212.42;110.0;Devolvido;Cartão de Débito
34842;2024-07-03;2024-07-08;134;15;14;8;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;Cartão de Crédito
34843;2024-07-03;2024-07-06;404;20;18;11;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;Em Trânsito;Cartão de Crédito
34844;2024-07-03;2024-07-05;795;6;14;8;1;249.9;0.0;0.0;249.9;249.9;110.0;Devolvido;Boleto Bancário
34845;2024-07-03;2024-07-04;871;6;5;3;1;249.9;0.0;0.0;249.9;249.9;110.0;Em Trânsito;Cartão de Débito
34846;2024-07-03;2024-07-06;336;24;1;1;1;899.0;0.05;44.95;899.0;854.05;420.0;Entregue;PIX
34847;2024-07-03;2024-07-05;529;34;9;6;2;99.0;0.0;0.0;198.0;198.0;80.0;Cancelado;Cartão de Crédito
34848;2024-07-03;2024-07-04;314;28;5;3;1;2299.0;0.15;344.85;2299.0;1954.15;1100.0;Devolvido;Boleto Bancário
34849;2024-07-03;2024-07-09;858;24;22;15;4;899.0;0.15;539.4;3596.0;3056.6;1680.0;Entregue;Cartão de Débito
34850;2024-07-03;2024-07-07;829;29;25;15;2;299.0;0.0;0.0;598.0;598.0;280.0;Em Trânsito;PIX
34851;2024-07-03;2024-07-08;744;29;25;15;1;299.0;0.1;29.9;299.0;269.1;140.0;Devolvido;Cartão de Débito
34852;2024-07-03;2024-07-07;64;12;7;4;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;Boleto Bancário
34853;2024-07-03;2024-07-07;259;31;24;15;2;369.0;0.15;110.7;738.0;627.3;320.0;Cancelado;Cartão de Débito
34854;2024-07-03;2024-07-04;634;33;4;2;1;239.0;0.0;0.0;239.0;239.0;110.0;Entregue;Cartão de Crédito
34855;2024-07-03;2024-07-05;1123;8;10;6;2;319.9;0.0;0.0;639.8;639.8;280.0;Devolvido;Cartão de Débito
34856;2024-07-03;2024-07-06;351;32;22;15;1;149.0;0.0;0.0;149.0;149.0;65.0;Em Trânsito;PIX
34857;2024-07-03;2024-07-06;986;11;24;15;1;1599.0;0.15;239.85;1599.0;1359.15;850.0;Entregue;PIX
34858;2024-07-03;2024-07-08;368;34;17;10;1;99.0;0.0;0.0;99.0;99.0;40.0;Cancelado;PIX
34859;2024-07-03;2024-07-08;276;23;3;2;2;1899.0;0.0;0.0;3798.0;3798.0;1900.0;Entregue;Cartão de Crédito
34860;2024-07-03;2024-07-05;479;33;22;15;1;239.0;0.0;0.0;239.0;239.0;110.0;Entregue;Boleto Bancário
34861;2024-07-03;2024-07-04;1017;13;12;7;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;Boleto Bancário
34862;2024-07-03;2024-07-06;546;34;18;11;2;99.0;0.15;29.7;198.0;168.3;80.0;Devolvido;PIX
34863;2024-07-03;2024-07-08;447;3;1;1;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;Cartão de Débito
34864;2024-07-03;2024-07-05;87;13;22;15;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Cancelado;Cartão de Crédito
34865;2024-07-03;2024-07-07;373;5;10;6;1;1099.0;0.05;54.95;1099.0;1044.05;620.0;Entregue;Cartão de Débito
34866;2024-07-03;2024-07-08;125;9;13;8;2;3299.0;0.2;1319.6;6598.0;5278.4;3800.0;Entregue;Cartão de Débito
34867;2024-07-03;2024-07-08;692;26;19;12;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Entregue;Cartão de Débito
34868;2024-07-03;2024-07-09;12;1;6;4;1;4499.0;0.05;224.95;4499.0;4274.05;2800.0;Cancelado;Cartão de Débito
34869;2024-07-03;2024-07-08;481;10;23;15;3;6199.0;0.0;0.0;18597.0;18597.0;11400.0;Cancelado;Boleto Bancário
34870;2024-07-03;2024-07-09;630;1;8;5;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;Cartão de Débito
34871;2024-07-03;2024-07-04;1013;8;13;8;1;319.9;0.1;31.99;319.9;287.91;140.0;Em Trânsito;Cartão de Débito
34872;2024-07-03;2024-07-06;26;10;4;2;1;6199.0;0.05;309.95;6199.0;5889.05;3800.0;Entregue;Cartão de Crédito
34873;2024-07-03;2024-07-06;707;13;1;1;2;3199.0;0.05;319.9;6398.0;6078.1;3600.0;Entregue;Cartão de Débito
34874;2024-07-03;2024-07-09;407;3;16;10;1;5799.0;0.1;579.9;5799.0;5219.1;3500.0;Devolvido;Cartão de Crédito
34875;2024-07-03;2024-07-09;1156;33;1;1;1;239.0;0.0;0.0;239.0;239.0;110.0;Em Trânsito;Cartão de Crédito
34876;2024-07-03;2024-07-06;1119;15;11;7;1;599.0;0.1;59.9;599.0;539.1;310.0;Entregue;Boleto Bancário
34877;2024-07-03;2024-07-07;95;4;10;6;1;1299.0;0.2;259.8;1299.0;1039.2;750.0;Entregue;PIX
34878;2024-07-03;2024-07-05;1062;16;25;15;1;349.9;0.1;34.99;349.9;314.91;160.0;Entregue;Cartão de Débito
34879;2024-07-03;2024-07-07;951;20;20;13;4;2199.0;0.0;0.0;8796.0;8796.0;4400.0;Cancelado;Boleto Bancário
34880;2024-07-03;2024-07-05;587;1;6;4;2;4499.0;0.05;449.9;8998.0;8548.1;5600.0;Em Trânsito;Cartão de Débito
34881;2024-07-04;2024-07-09;998;7;1;1;3;139.9;0.15;62.96;419.7;356.74;165.0;Em Trânsito;PIX
34882;2024-07-04;2024-07-08;1053;19;14;8;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Entregue;Boleto Bancário
34883;2024-07-04;2024-07-08;97;4;10;6;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Devolvido;Boleto Bancário
34884;2024-07-04;2024-07-07;542;1;19;12;1;4499.0;0.0;0.0;4499.0;4499.0;2800.0;Entregue;Cartão de Crédito
34885;2024-07-04;2024-07-07;524;4;8;5;2;1299.0;0.0;0.0;2598.0;2598.0;1500.0;Em Trânsito;Cartão de Crédito
34886;2024-07-04;2024-07-07;306;24;7;4;1;899.0;0.15;134.85;899.0;764.15;420.0;Entregue;PIX
34887;2024-07-04;2024-07-08;1056;31;2;1;1;369.0;0.0;0.0;369.0;369.0;160.0;Entregue;Cartão de Débito
34888;2024-07-04;2024-07-07;556;25;17;10;1;399.0;0.05;19.95;399.0;379.05;180.0;Em Trânsito;Cartão de Débito
34889;2024-07-04;2024-07-09;206;28;3;2;10;2299.0;0.0;0.0;22990.0;22990.0;11000.0;Entregue;Cartão de Crédito
34890;2024-07-04;2024-07-05;401;28;19;12;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;Cartão de Débito
34891;2024-07-04;2024-07-06;403;31;18;11;1;369.0;0.0;0.0;369.0;369.0;160.0;Entregue;Cartão de Débito
34892;2024-07-04;2024-07-09;887;20;17;10;1;2199.0;0.0;0.0;2199.0;2199.0;1100.0;Cancelado;PIX
34893;2024-07-04;2024-07-06;911;4;9;6;2;1299.0;0.1;259.8;2598.0;2338.2;1500.0;Entregue;Boleto Bancário
34894;2024-07-04;2024-07-10;1081;22;12;7;5;649.0;0.05;162.25;3245.0;3082.75;1450.0;Entregue;Boleto Bancário
34895;2024-07-04;2024-07-07;312;30;11;7;2;189.0;0.05;18.9;378.0;359.1;170.0;Devolvido;Cartão de Crédito
34896;2024-07-04;2024-07-09;904;9;1;1;1;3299.0;0.2;659.8;3299.0;2639.2;1900.0;Em Trânsito;Cartão de Crédito
34897;2024-07-04;2024-07-05;719;34;5;3;1;99.0;0.05;4.95;99.0;94.05;40.0;Entregue;Cartão de Débito
34898;2024-07-04;2024-07-06;514;4;4;2;1;1299.0;0.05;64.95;1299.0;1234.05;750.0;Entregue;Cartão de Débito
34899;2024-07-04;2024-07-10;608;27;23;15;3;1799.0;;0.0;5397.0;5397.0;2670.0;cancelado;Boleto Bancário
34900;2024-07-04;2024-07-10;889;13;22;15;1;3199.0;0.05;159.95;3199.0;3039.05;1800.0;Cancelado;Boleto Bancário
34901;2024-07-04;2024-07-09;192;9;18;11;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;PIX
34902;2024-07-04;2024-07-06;77;15;15;9;1;599.0;0.05;29.95;599.0;569.05;310.0;Devolvido;Boleto Bancário
34903;2024-07-04;2024-07-07;1196;4;6;4;2;1299.0;0.0;0.0;2598.0;2598.0;1500.0;Entregue;Boleto Bancário
34904;2024-07-04;2024-07-07;1168;4;22;15;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Cancelado;Cartão de Crédito
34905;2024-07-04;2024-07-06;580;1;3;2;1;4499.0;0.05;224.95;4499.0;4274.05;2800.0;Em Trânsito;Cartão de Débito
34906;2024-07-04;2024-07-07;405;27;9;6;4;1799.0;0.0;0.0;7196.0;7196.0;3560.0;Entregue;PIX
34907;2024-07-04;2024-07-08;971;30;1;1;1;189.0;0.0;0.0;189.0;189.0;85.0;Cancelado;Cartão de Débito
34908;2024-07-04;2024-07-08;683;27;10;6;1;1799.0;0.0;0.0;1799.0;1799.0;890.0;Entregue;Cartão de Crédito
34909;2024-07-04;2024-07-07;844;18;20;13;1;3699.0;0.15;554.85;3699.0;3144.15;2100.0;Devolvido;Cartão de Crédito
34910;2024-07-04;2024-07-06;283;32;21;14;3;149.0;0.0;0.0;447.0;447.0;195.0;Entregue;Cartão de Débito
34911;2024-07-04;2024-07-06;907;33;21;14;1;239.0;0.0;0.0;239.0;239.0;110.0;Entregue;PIX
34912;2024-07-04;2024-07-05;325;2;17;10;1;3599.0;0.05;179.95;3599.0;3419.05;2200.0;Entregue;PIX
34913;2024-07-04;2024-07-08;852;32;11;7;1;149.0;0.0;0.0;149.0;149.0;65.0;Em Trânsito;PIX
34914;2024-07-04;2024-07-09;1111;3;2;1;5;5799.0;0.0;0.0;28995.0;28995.0;17500.0;Devolvido;Cartão de Crédito
34915;2024-07-04;2024-07-10;486;13;19;12;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;Boleto Bancário
34916;2024-07-04;2024-07-06;30;19;7;4;1;1199.0;0.05;59.95;1199.0;1139.05;580.0;Entregue;Boleto Bancário
34917;2024-07-04;2024-07-08;1128;25;2;1;2;399.0;0.0;0.0;798.0;798.0;360.0;Em Trânsito;Cartão de Débito
34918;2024-07-04;2024-07-07;87;24;25;15;2;899.0;0.0;0.0;1798.0;1798.0;840.0;Entregue;Boleto Bancário
34919;2024-07-04;2024-07-05;488;12;5;3;1;499.0;0.0;0.0;499.0;499.0;220.0;Em Trânsito;PIX
34920;2024-07-04;2024-07-05;1022;2;15;9;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;Cartão de Crédito
34921;2024-07-04;2024-07-06;398;12;18;11;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;PIX
34922;2024-07-04;2024-07-06;796;34;17;10;1;99.0;0.0;0.0;99.0;99.0;40.0;Em Trânsito;Cartão de Débito
34923;2024-07-04;2024-07-09;380;30;4;2;1;189.0;0.15;28.35;189.0;160.65;85.0;Devolvido;Boleto Bancário
34924;2024-07-04;2024-07-07;721;9;12;7;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Em Trânsito;PIX
34925;2024-07-04;2024-07-10;763;26;16;10;2;1499.0;0.0;0.0;2998.0;2998.0;1400.0;Em Trânsito;PIX
34926;2024-07-04;2024-07-06;560;6;1;1;1;249.9;0.05;12.5;249.9;237.4;110.0;Entregue;Cartão de Débito
34927;2024-07-04;2024-07-05;140;21;5;3;1;799.0;0.0;0.0;799.0;799.0;380.0;Entregue;Cartão de Débito
34928;2024-07-04;2024-07-09;287;4;22;15;2;1299.0;0.2;519.6;2598.0;2078.4;1500.0;Entregue;Cartão de Débito
34929;2024-07-04;2024-07-10;911;2;17;10;1;3599.0;0.0;0.0;3599.0;3599.0;2200.0;Entregue;Cartão de Débito
34930;2024-07-04;2024-07-05;677;8;15;9;1;319.9;0.15;47.98;319.9;271.92;140.0;Cancelado;PIX
34931;2024-07-04;2024-07-10;163;1;18;11;2;4499.0;0.05;449.9;8998.0;8548.1;5600.0;Cancelado;PIX
34932;2024-07-04;2024-07-08;189;27;4;2;1;1799.0;0.05;89.95;1799.0;1709.05;890.0;Entregue;Cartão de Crédito
34933;2024-07-04;2024-07-07;296;12;20;13;1;499.0;0.0;0.0;499.0;499.0;220.0;Em Trânsito;Boleto Bancário
34934;2024-07-04;2024-07-10;915;9;16;10;2;3299.0;0.05;329.9;6598.0;6268.1;3800.0;Cancelado;Cartão de Débito
34935;2024-07-04;2024-07-05;983;10;23;15;2;6199.0;0.2;2479.6;12398.0;9918.4;7600.0;Entregue;Cartão de Crédito
34936;2024-07-04;2024-07-07;916;13;16;10;1;3199.0;0.05;159.95;3199.0;3039.05;1800.0;Entregue;Boleto Bancário
34937;2024-07-04;2024-07-09;211;19;12;7;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Devolvido;Cartão de Crédito
34938;2024-07-04;2024-07-05;1105;5;19;12;1;1099.0;0.0;0.0;1099.0;1099.0;620.0;Entregue;Cartão de Crédito
34939;2024-07-04;2024-07-06;459;14;17;10;1;5499.0;0.0;0.0;5499.0;5499.0;3200.0;Em Trânsito;Boleto Bancário
34940;2024-07-04;2024-07-09;936;10;9;6;1;6199.0;;619.9;6199.0;5579.1;3800.0;;Cartão de Débito
34941;2024-07-04;2024-07-08;312;9;3;2;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Em Trânsito;Cartão de Crédito
34942;2024-07-05;2024-07-06;92;4;1;1;2;1299.0;0.0;0.0;2598.0;2598.0;1500.0;Entregue;Cartão de Crédito
34943;2024-07-05;2024-07-10;434;11;3;2;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;Cartão de Crédito
34944;2024-07-05;2024-07-06;714;18;23;15;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Cancelado;Cartão de Crédito
34945;2024-07-05;2024-07-07;259;6;22;15;3;249.9;0.0;0.0;749.7;749.7;330.0;Cancelado;Cartão de Débito
34946;2024-07-05;2024-07-07;372;24;5;3;1;899.0;0.05;44.95;899.0;854.05;420.0;Entregue;PIX
34947;2024-07-05;2024-07-09;1137;32;18;11;3;149.0;0.0;0.0;447.0;447.0;195.0;Entregue;Cartão de Débito
34948;2024-07-05;2024-07-08;1115;31;23;15;1;369.0;0.0;0.0;369.0;369.0;160.0;Entregue;Boleto Bancário
34949;2024-07-05;2024-07-08;971;22;3;2;2;649.0;0.0;0.0;1298.0;1298.0;580.0;Entregue;Cartão de Crédito
34950;2024-07-05;2024-07-09;1120;25;19;12;1;399.0;0.0;0.0;399.0;399.0;180.0;Entregue;PIX
34951;2024-07-05;2024-07-11;331;5;23;15;5;1099.0;0.15;824.25;5495.0;4670.75;3100.0;Entregue;PIX
34952;2024-07-05;2024-07-11;797;19;20;13;4;1199.0;0.05;239.8;4796.0;4556.2;2320.0;Entregue;Cartão de Débito
34953;2024-07-05;2024-07-07;685;14;24;15;1;5499.0;0.15;824.85;5499.0;4674.15;3200.0;Entregue;Boleto Bancário
34954;2024-07-05;2024-07-07;102;3;21;14;1;5799.0;0.1;579.9;5799.0;5219.1;3500.0;Entregue;Boleto Bancário
34955;2024-07-05;2024-07-11;1038;15;14;8;1;599.0;0.1;59.9;599.0;539.1;310.0;Cancelado;Boleto Bancário
34956;2024-07-05;2024-07-09;1030;10;21;14;2;6199.0;0.2;2479.6;12398.0;9918.4;7600.0;Em Trânsito;Cartão de Débito
34957;2024-07-05;2024-07-11;293;26;11;7;1;1499.0;0.1;149.9;1499.0;1349.1;700.0;Devolvido;Boleto Bancário
34958;2024-07-05;2024-07-06;73;32;22;15;1;149.0;0.05;7.45;149.0;141.55;65.0;Devolvido;PIX
34959;2024-07-05;2024-07-08;378;18;4;2;1;3699.0;0.0;0.0;3699.0;3699.0;2100.0;Em Trânsito;Cartão de Débito
34960;2024-07-05;2024-07-09;1104;4;2;1;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Cartão de Crédito
34961;2024-07-05;2024-07-11;231;28;1;1;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;Cartão de Crédito
34962;2024-07-05;2024-07-07;101;25;4;2;2;399.0;0.05;39.9;798.0;758.1;360.0;Entregue;Cartão de Débito
34963;2024-07-05;2024-07-07;817;10;15;9;1;6199.0;0.1;619.9;6199.0;5579.1;3800.0;Entregue;PIX
34964;2024-07-05;2024-07-10;811;17;12;7;2;589.0;0.0;0.0;1178.0;1178.0;580.0;Em Trânsito;Boleto Bancário
34965;2024-07-05;2024-07-08;260;24;11;7;1;899.0;0.0;0.0;899.0;899.0;420.0;Devolvido;PIX
34966;2024-07-05;2024-07-09;380;11;2;1;1;1599.0;0.0;0.0;1599.0;1599.0;850.0;Entregue;Cartão de Crédito
34967;2024-07-05;2024-07-09;348;23;17;10;2;1899.0;0.1;379.8;3798.0;3418.2;1900.0;Entregue;Cartão de Crédito
34968;2024-07-05;2024-07-09;845;30;7;4;2;189.0;0.05;18.9;378.0;359.1;170.0;Entregue;PIX
34969;2024-07-05;2024-07-08;589;16;22;15;1;349.9;0.15;52.48;349.9;297.42;160.0;Devolvido;PIX
34970;2024-07-05;2024-07-10;459;14;20;13;1;5499.0;0.1;549.9;5499.0;4949.1;3200.0;Em Trânsito;Cartão de Crédito
34971;2024-07-05;2024-07-10;350;3;14;8;1;5799.0;0.05;289.95;5799.0;5509.05;3500.0;Em Trânsito;PIX
34972;2024-07-05;2024-07-08;1001;6;16;10;2;249.9;0.0;0.0;499.8;499.8;220.0;Cancelado;Boleto Bancário
34973;2024-07-05;2024-07-10;118;28;3;2;1;2299.0;0.0;0.0;2299.0;2299.0;1100.0;Entregue;PIX
34974;2024-07-05;2024-07-11;24;10;22;15;1;6199.0;0.15;929.85;6199.0;5269.15;3800.0;Entregue;PIX
34975;2024-07-05;2024-07-09;1009;15;22;15;1;599.0;0.05;29.95;599.0;569.05;310.0;Entregue;PIX
34976;2024-07-05;2024-07-10;713;17;23;15;2;589.0;0.0;0.0;1178.0;1178.0;580.0;Entregue;Boleto Bancário
34977;2024-07-05;2024-07-09;904;26;18;11;1;1499.0;0.05;74.95;1499.0;1424.05;700.0;Entregue;PIX
34978;2024-07-05;2024-07-10;5;20;22;15;1;2199.0;0.05;109.95;2199.0;2089.05;1100.0;Devolvido;Cartão de Crédito
34979;2024-07-05;2024-07-07;372;9;22;15;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Devolvido;Boleto Bancário
34980;2024-07-05;2024-07-10;1096;21;23;15;2;799.0;0.0;0.0;1598.0;1598.0;760.0;Em Trânsito;Cartão de Crédito
34981;2024-07-05;2024-07-09;195;1;7;4;1;4499.0;0.1;449.9;4499.0;4049.1;2800.0;Devolvido;Cartão de Crédito
34982;2024-07-05;2024-07-07;697;25;2;1;1;399.0;;0.0;399.0;399.0;180.0;;Cartão de Débito
34983;2024-07-05;2024-07-11;1094;27;18;11;3;1799.0;0.0;0.0;5397.0;5397.0;2670.0;Entregue;PIX
34984;2024-07-05;2024-07-06;497;23;4;2;1;1899.0;;0.0;1899.0;1899.0;950.0;entregue;Cartão de Crédito
34985;2024-07-05;2024-07-10;95;29;8;5;3;299.0;0.1;89.7;897.0;807.3;420.0;Entregue;Cartão de Crédito
34986;2024-07-05;2024-07-11;112;11;12;7;1;1599.0;0.1;159.9;1599.0;1439.1;850.0;Entregue;Cartão de Débito
34987;2024-07-05;2024-07-10;492;13;9;6;1;3199.0;0.0;0.0;3199.0;3199.0;1800.0;Entregue;PIX
34988;2024-07-05;2024-07-09;897;8;25;15;1;319.9;0.15;47.98;319.9;271.92;140.0;Em Trânsito;PIX
34989;2024-07-05;2024-07-06;188;19;7;4;1;1199.0;0.0;0.0;1199.0;1199.0;580.0;Entregue;Cartão de Crédito
34990;2024-07-05;2024-07-06;923;15;4;2;1;599.0;0.0;0.0;599.0;599.0;310.0;Cancelado;PIX
34991;2024-07-05;2024-07-06;342;16;16;10;2;349.9;0.15;104.97;699.8;594.83;320.0;Em Trânsito;Cartão de Crédito
34992;2024-07-05;2024-07-11;1121;10;24;15;1;6199.0;0.0;0.0;6199.0;6199.0;3800.0;Entregue;Cartão de Crédito
34993;2024-07-05;2024-07-10;615;12;3;2;1;499.0;0.0;0.0;499.0;499.0;220.0;Entregue;Cartão de Crédito
34994;2024-07-05;2024-07-06;817;30;5;3;1;189.0;0.15;28.35;189.0;160.65;85.0;Entregue;Cartão de Débito
34995;2024-07-06;2024-07-12;872;3;14;8;1;5799.0;0.0;0.0;5799.0;5799.0;3500.0;Entregue;PIX
34996;2024-07-06;2024-07-07;203;28;8;5;3;2299.0;0.0;0.0;6897.0;6897.0;3300.0;Entregue;PIX
34997;2024-07-06;2024-07-07;857;11;17;10;1;1599.0;0.1;159.9;1599.0;1439.1;850.0;Entregue;Cartão de Crédito
34998;2024-07-06;2024-07-08;372;7;4;2;1;139.9;;0.0;139.9;139.9;55.0;entregue;Boleto Bancário
34999;2024-07-06;2024-07-12;779;31;21;14;3;369.0;0.15;166.05;1107.0;940.95;480.0;Entregue;Cartão de Crédito
35000;2024-07-06;2024-07-12;321;26;14;8;1;1499.0;0.15;224.85;1499.0;1274.15;700.0;Devolvido;Cartão de Crédito
35001;2024-07-06;2024-07-12;911;12;23;15;1;499.0;0.05;24.95;499.0;474.05;220.0;Entregue;PIX
35002;2024-07-06;2024-07-08;970;27;20;13;1;1799.0;0.1;179.9;1799.0;1619.1;890.0;Devolvido;Cartão de Débito
35003;2024-07-06;2024-07-07;962;6;2;1;1;249.9;0.0;0.0;249.9;249.9;110.0;Devolvido;Cartão de Crédito
35004;2024-07-06;2024-07-09;584;34;5;3;1;99.0;0.1;9.9;99.0;89.1;40.0;Entregue;Cartão de Débito
35005;2024-07-06;2024-07-12;256;11;3;2;1;1599.0;0.05;79.95;1599.0;1519.05;850.0;Entregue;Cartão de Crédito
35006;2024-07-06;2024-07-10;355;31;3;2;1;369.0;0.0;0.0;369.0;369.0;160.0;Em Trânsito;Cartão de Crédito
35007;2024-07-06;2024-07-08;279;11;22;15;1;1599.0;0.2;319.8;1599.0;1279.2;850.0;Entregue;PIX
35008;2024-07-06;2024-07-08;107;4;4;2;1;1299.0;0.0;0.0;1299.0;1299.0;750.0;Entregue;Cartão de Crédito
35009;2024-07-06;2024-07-12;223;34;17;10;2;99.0;0.05;9.9;198.0;188.1;80.0;Devolvido;Cartão de Débito
35010;2024-07-06;2024-07-10;517;30;15;9;2;189.0;0.2;75.6;378.0;302.4;170.0;Em Trânsito;Cartão de Crédito
35011;2024-07-06;2024-07-11;982;22;2;1;3;649.0;0.05;97.35;1947.0;1849.65;870.0;Cancelado;Boleto Bancário
35012;2024-07-06;2024-07-07;1018;25;11;7;1;399.0;0.15;59.85;399.0;339.15;180.0;Cancelado;PIX
35013;2024-07-06;2024-07-12;478;8;15;9;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;Cartão de Débito
35014;2024-07-06;2024-07-10;916;29;5;3;1;299.0;0.05;14.95;299.0;284.05;140.0;Em Trânsito;Cartão de Débito
35015;2024-07-06;2024-07-11;643;16;11;7;1;349.9;0.1;34.99;349.9;314.91;160.0;Em Trânsito;Cartão de Débito
35016;2024-07-06;2024-07-07;39;31;18;11;3;369.0;0.0;0.0;1107.0;1107.0;480.0;Cancelado;Cartão de Crédito
35017;2024-07-06;2024-07-08;806;16;13;8;1;349.9;0.0;0.0;349.9;349.9;160.0;Entregue;Cartão de Débito
35018;2024-07-06;2024-07-12;82;15;25;15;1;599.0;0.0;0.0;599.0;599.0;310.0;Entregue;Boleto Bancário
35019;2024-07-06;2024-07-08;934;9;7;4;1;3299.0;0.0;0.0;3299.0;3299.0;1900.0;Entregue;Cartão de Crédito
35020;2024-07-06;2024-07-12;323;8;14;8;1;319.9;0.0;0.0;319.9;319.9;140.0;Entregue;Boleto Bancário
